"document_id","mention_id","table_id","relation","related_table_cells","exact","count","mention_table_id","mention"
31776,170600,293386,"rat","2,6,10,14,",False,"2",267998,"47%"
31827,170894,293561,"same","18,",True,"3",268343,"1,144,716"
31827,170892,293561,"rat","18,19,",True,"2",268341,"12.26%"
31827,170892,293561,"same","20,",True,"2",268341,"12.26%"
31827,170893,293561,"same","19,",True,"3",268342,"1,285,015"
31828,170899,293562,"same","6,",True,"3",268348,"184,611"
31828,170898,293562,"same","7,",True,"3",268347,"246,725"
31828,170896,293562,"rat","6,7,",True,"2",268345,"33.65%"
31828,170896,293562,"same","8,",True,"2",268345,"33.65%"
31829,170904,293563,"same","10,",True,"3",268351,"62,013"
31829,170903,293563,"same","11,",True,"3",268350,"66,722"
31829,170902,293563,"rat","10,11,",True,"2",268349,"7.59%"
31829,170902,293563,"same","12,",True,"2",268349,"7.59%"
31868,171166,294622,"same","2,",True,"3",269116,"3.89%"
31868,171167,294622,"dif","2,6,",True,"2",269117,"3.91%"
31870,171176,294630,"same","4,",True,"3",269124,"2.97%"
31870,171177,294630,"dif","4,8,",True,"2",269125,"3%"
31870,171174,294630,"same","3,",True,"3",269122,"3.16%"
31870,171175,294630,"sum","3,7,",True,"2",269123,"3.17%"
32015,171919,297215,"same","3,",True,"3",270610,"4.28%"
32015,171920,297215,"same","9,",True,"3",270611,"4.62%"
32015,171921,297215,"same","12,",True,"3",270612,"4.89%"
32038,172024,297283,"same","11,",True,"3",270717,"$163,374"
32038,172025,297283,"same","13,",True,"3",270719,"$561,944"
32040,172032,297303,"same","8,",False,"3",270733,"$2.00 million"
32040,172033,297303,"same","11,",False,"3",270735,"$2.02 million"
32041,172034,297312,"same","15,",False,"3",270737,"$1.14 million"
32041,172035,297312,"same","18,",False,"3",270739,"$2.39 million"
32043,172039,297333,"same","46,",True,"3",270746,"$(1,362,526)"
32043,172038,297333,"same","43,",True,"3",270745,"$22,943"
32045,172047,297353,"same","5,",True,"3",270753,"$130,139"
32045,172048,297353,"same","26,",True,"3",270754,"323,227"
32045,172050,297353,"rat","8,9,",False,"2",270765,"49%"
32046,172051,297364,"same","8,",True,"3",270771,"$256,643"
32046,172053,297364,"rat","8,9,",False,"3",270775,"49%"
32046,172052,297364,"same","9,",True,"3",270773,"$508,158"
32048,172060,297386,"same","15,",True,"3",270787,"$351,609"
32048,172062,297386,"rat","15,18,",False,"2",270799,"48%"
32048,172061,297386,"same","18,",True,"3",270793,"$679,018"
32049,172065,297398,"same","15,",True,"3",270803,"$351,609"
32049,172067,297398,"rat","15,18,",False,"3",270805,"48%"
32049,172066,297398,"same","18,",True,"3",270804,"$679,018"
32051,172074,297420,"same","6,",True,"3",270812,"$891,747"
32051,172075,297420,"same","7,",True,"3",270813,"$960,851"
32052,172077,297432,"same","11,",True,"3",270817,"$480,833"
32052,172076,297428,"same","13,",True,"3",270814,"$561,944"
32053,172081,297442,"same","31,",True,"3",270825,"$1,125,228"
32053,172079,297442,"same","30,",True,"3",270821,"$38,611"
32054,172084,297448,"same","11,",False,"3",270830,"$2.02 million"
32054,172086,297452,"rat","7,9,",False,"2",270835,"4%"
32055,172089,297457,"same","53,",False,"2",270842,"$1.36 million"
32055,172090,297461,"same","39,",False,"3",270847,"$4.80 million"
32056,172093,297467,"same","18,",False,"2",270854,"$2.39 million"
32056,172094,297471,"same","14,",False,"3",270857,"$2.48 million"
32057,172095,297481,"same","7,",True,"3",270858,"$129,424"
32057,172096,297481,"same","8,",True,"3",270859,"$349,544"
32057,172097,297481,"rat","7,8,",False,"2",270860,"63%"
32058,172099,297493,"same","23,",True,"3",270862,"$1,349,095"
32058,172098,297493,"same","22,",True,"3",270861,"$819,476"
32060,172107,297512,"same","8,",True,"3",270870,"$455,740"
32060,172108,297512,"rat","7,8,",False,"3",270871,"62%"
32060,172108,297512,"rat","7,8,",True,"2",270871,"62%"
32060,172106,297512,"same","7,",True,"3",270869,"$737,163"
32062,172113,297529,"same","26,",True,"3",270876,"$1,165,770"
32062,172111,297529,"same","25,",True,"3",270874,"$84,676"
32065,172124,297556,"same","15,",True,"3",270887,"$660,417"
32065,172123,297556,"same","26,",True,"3",270886,"$999,551"
32076,172159,297667,"same","23,",False,"3",270966,"$0.81 million"
32076,172158,297667,"same","22,",False,"3",270965,"$1.24 million"
32085,172201,297763,"same","16,",True,"3",271039,"87%"
32085,172200,297763,"same","15,",True,"3",271035,"90%"
32164,173082,298444,"same","7,",True,"3",272317,"7.7 percent"
32164,173086,298444,"same","18,",True,"3",272321,"7.7 percent"
32164,173084,298444,"same","15,",True,"3",272319,"8.0 percent"
32164,173083,298444,"same","6,",True,"3",272318,"8.2 percent"
32164,173085,298444,"same","14,",True,"3",272320,"9.0 percent"
32225,173429,298656,"same","28,",False,"2",272790,"3,000"
32225,173428,298656,"same","21,",False,"2",272789,"33,000"
32225,173427,298656,"same","14,",False,"2",272788,"37,000"
32227,173433,298671,"same","5,",True,"3",272795,"44%"
32227,173432,298678,"same","2,",True,"2",272794,"7%"
32228,173436,298684,"same","8,",True,"3",272798,"6%"
32228,173435,298684,"same","2,",True,"2",272797,"93%"
32230,173439,298707,"same","11,",True,"3",272801,"66%"
32232,173444,298720,"same","11,",True,"3",272806,"48%"
32232,173445,298720,"same","5,",True,"3",272807,"52%"
32233,173447,298735,"same","14,",True,"3",272811,"12%"
32233,173446,298735,"same","2,",True,"3",272810,"98%"
32245,173513,298800,"rat","3,4,",False,"2",272944,"10 percent"
32245,173516,298800,"dif","4,5,",False,"2",272949,"1.2 million"
32245,173514,298800,"dif","3,4,",False,"2",272945,"1.4 million"
32245,173515,298800,"rat","4,5,",False,"2",272947,"7.5 percent"
32246,173521,298805,"rat","10,14,",False,"2",272954,"2.1 percent"
32246,173522,298805,"same","14,",False,"3",272955,"302 million"
32254,173556,298854,"same","15,",True,"3",273009,"134"
32254,173557,298854,"dif","4,16,",True,"2",273011,"3 pounds per acre"
32270,173630,298911,"same","17,",True,"3",273086,"128"
32270,173632,298911,"same","44,",True,"2",273088,"128"
32270,173629,298911,"same","19,",True,"2",273085,"32"
32270,173631,298911,"same","42,",True,"3",273087,"384"
32274,173656,298918,"same","8,",True,"2",273117,"600"
32456,174481,299686,"same","41,",True,"3",274273,"$61,000,000"
32456,174481,299686,"sum","6,10,14,18,22,26,30,34,38,",True,"2",274273,"$61,000,000"
32459,174496,299698,"same","9,",True,"3",274288,"$1,000,000"
32459,174494,299698,"same","3,",True,"3",274286,"$2,000,000"
32459,174493,299698,"sum","3,6,9,",True,"3",274285,"$3,700,000"
32459,174495,299698,"same","6,",True,"3",274287,"$700,000"
32461,174502,299704,"same","70,",False,"2",274298,"22.2%"
32461,174508,299705,"same","20,",False,"2",274316,"2.3%"
32461,174508,299705,"same","20,",True,"3",274316,"2.3%"
32461,174504,299704,"same","68,",True,"2",274302,"58"
32461,174504,299704,"sum","8,13,18,23,28,33,38,43,48,53,58,63,",True,"2",274302,"58"
32746,175955,301294,"same","25,",True,"3",276116,"3.1%"
32746,175954,301294,"same","2,",True,"3",276114,"35,878"
32746,175954,301294,"sum","9,16,",True,"2",276114,"35,878"
32746,175953,301294,"same","17,",True,"3",276112,"49.9%"
32746,175952,301294,"same","10,",True,"3",276110,"50.1%"
32748,175962,301353,"sum","11,18,",True,"3",276131,"12.4%"
32748,175961,301353,"same","4,",True,"3",276129,"46.5%"
32750,175967,301413,"same","11,",True,"3",276141,"11.1%"
32750,175966,301413,"same","4,",True,"3",276139,"46.8%"
32752,175973,301473,"sum","31,38,45,",True,"3",276148,"22.2%"
32752,175974,301473,"sum","52,59,",False,"3",276149,"22.4%"
32752,175972,301473,"sum","10,17,24,",True,"3",276147,"27.9%"
32753,175976,301503,"same","3,",True,"3",276152,"27.2%"
32753,175975,301503,"same","24,",True,"3",276151,"60.2%"
32754,175977,301532,"same","31,",True,"3",276153,"20,459"
32754,175977,301532,"sum","3,10,17,24,",True,"2",276153,"20,459"
32754,175979,301532,"same","11,",True,"3",276158,"22.2%"
32754,175980,301532,"same","25,",True,"3",276161,"2.9%"
32754,175978,301532,"same","4,",True,"3",276155,"68.7%"
32755,175983,301561,"same","32,",True,"3",276166,"47.9%"
32755,175982,301561,"same","11,",True,"3",276165,"7.0%"
32755,175981,301561,"same","4,",True,"3",276164,"7.4%"
32758,175992,301653,"same","18,",True,"3",276182,"10.0%"
32758,175993,301653,"same","25,",True,"3",276180,"16.1%"
32758,175991,301653,"same","11,",True,"3",276181,"29.9%"
32758,175989,301653,"same","4,",True,"3",276176,"74.1%"
32759,175995,301682,"same","18,",True,"3",276184,"11.4%"
32759,175994,301682,"same","11,",True,"3",276183,"30.1%"
32759,175996,301682,"same","25,",True,"3",276185,"7.9%"
32760,176000,301712,"same","17,",True,"3",276191,"16.6%"
32760,175999,301712,"same","3,",True,"3",276189,"34.3%"
32760,175998,301712,"same","10,",True,"3",276187,"47.3%"
32761,176001,301742,"same","4,",True,"3",276193,"21.7%"
32761,176002,301742,"same","11,",True,"3",276194,"78.3%"
32762,176004,301773,"same","2,",True,"3",276196,"$2,372"
32762,176003,301773,"same","9,",True,"3",276195,"$2,755"
32763,176007,301802,"same","18,",True,"3",276199,"21.5%"
32763,176006,301802,"same","11,",True,"3",276198,"2.7%"
32763,176005,301802,"same","4,",True,"3",276197,"34.6%"
32764,176009,301832,"same","10,",True,"3",276201,"7.9%"
32764,176008,301832,"same","3,",True,"3",276200,"92.1%"
32765,176013,301862,"same","25,",True,"3",276205,"0.5%"
32765,176011,301862,"same","11,",True,"3",276203,"16.0%"
32765,176012,301862,"same","18,",True,"3",276204,"17.6%"
32765,176010,301862,"same","4,",True,"3",276202,"65.8%"
32766,176015,301892,"same","18,",True,"3",276207,"22.9%"
32766,176017,301872,"same","4,",True,"2",276209,"2.5"
32766,176016,301892,"same","25,",True,"3",276208,"35.0%"
32766,176014,301892,"same","11,",True,"3",276206,"6.8%"
32767,176018,301922,"same","4,",True,"3",276211,"24.9%"
32767,176020,301922,"same","18,",True,"3",276213,"33.2%"
32767,176019,301922,"same","11,",True,"3",276212,"39.0%"
32768,176022,301951,"same","10,",True,"3",276215,"28.5%"
32768,176023,301951,"same","17,",True,"3",276216,"3.0%"
32768,176021,301951,"same","3,",True,"3",276214,"68.5%"
32769,176026,301981,"same","3,",True,"3",276219,"16.6%"
32769,176027,301981,"same","10,",True,"3",276220,"18.0%"
32770,176030,302013,"same","24,",True,"3",276223,"17.9%"
32770,176028,302013,"same","10,",True,"3",276221,"36.0%"
32770,176029,302013,"same","17,",True,"3",276222,"36.5%"
32771,176031,302044,"same","2,",True,"2",276224,"1,121"
32771,176031,302044,"sum","10,17,",True,"2",276224,"1,121"
32773,176040,302105,"same","11,",True,"3",276249,"$1,950"
32773,176039,302105,"same","4,",True,"3",276248,"$251"
32871,176580,302492,"same","14,",True,"3",277233,"10.3 percent"
32871,176584,302492,"same","20,",True,"3",277236,"5.5 percent"
32871,176575,302492,"same","8,",True,"3",277237,"5.7 percent"
32871,176581,302492,"same","16,",True,"3",277242,"5.9 percent"
32871,176578,302492,"same","12,",True,"3",277243,"6.2 percent"
32871,176583,302492,"same","19,",True,"3",277235,"7.9 percent"
32871,176582,302492,"same","18,",True,"3",277234,"8.0 percent"
32871,176573,302492,"same","7,",True,"3",277230,"8.6 percent"
32871,176574,302492,"same","6,",True,"3",277231,"9.0 percent"
32871,176577,302492,"same","11,",True,"3",277240,"9.4 percent"
32871,176579,302492,"same","15,",True,"3",277232,"9.5 percent"
32871,176576,302492,"same","10,",True,"3",277238,"9.7 percent"
33098,177969,303350,"same","17,",True,"3",279336,"1%"
33098,177965,303350,"same","8,",True,"2",279332,"$100"
33098,177970,303350,"same","22,",True,"3",279337,"1.5%"
33098,177967,303350,"same","21,",True,"2",279334,"18"
33098,177968,303350,"same","12,",True,"3",279335,"2%"
33099,177976,303351,"same","25,",True,"2",279341,"$104.57"
33099,177975,303351,"sum","23,24,",True,"2",279340,"$106.66"
33099,177973,303351,"same","14,",True,"3",279338,"$2.04"
33099,177974,303351,"same","19,",True,"3",279339,"$2.06"
33099,177977,303351,"same","24,",True,"3",279342,"$2.09"
33131,178140,303529,"same","60,",True,"3",280161,"3,552 thousand"
33132,178142,303534,"same","73,",True,"2",280164,"17%"
33132,178144,303535,"same","63,",True,"2",280166,"3%"
33132,178143,303534,"same","70,",True,"3",280165,"5.17 million"
33132,178145,303535,"same","73,",True,"2",280167,"7%"
33139,178177,303582,"same","42,",False,"3",280213,"$1.7 billion"
33139,178178,303582,"same","42,",False,"3",280215,"$1.7 billion"
33139,178175,303582,"same","40,",False,"3",280209,"$3.8 billion"
33247,178759,303994,"same","24,",True,"3",280948,"$1,836 million"
33247,178758,303994,"same","22,",True,"3",280954,"25,767"
33247,178760,303994,"same","27,",True,"3",280950,"$561 million"
33247,178756,303994,"same","20,",True,"3",280944,"$619 million"
33247,178757,303994,"same","17,",True,"3",280946,"$7,908 million"
33249,178767,304004,"same","25,",False,"2",280967,"$16,228 million"
33249,178767,304004,"sum","22,23,24,",False,"2",280967,"$16,228 million"
33249,178766,304004,"same","20,",False,"2",280966,"$2,811 million"
33249,178766,304004,"sum","17,18,19,",False,"2",280966,"$2,811 million"
33299,179094,304156,"same","3,",True,"3",281370,"$84,000"
33308,179127,304206,"same","95,",False,"3",281421,"$92 million"
33310,179135,304212,"same","18,",True,"3",281432,"$124,000"
33310,179132,304212,"same","17,",True,"3",281436,"63"
33324,179188,304249,"same","5,",True,"3",281493,"40%"
33324,179187,304249,"same","6,",True,"3",281492,"60%"
33325,179191,304250,"same","9,",True,"3",281496,"45%"
33325,179190,304250,"same","8,",True,"3",281495,"55%"
33326,179194,304251,"same","12,",True,"3",281499,"20%"
33326,179193,304251,"same","11,",True,"3",281498,"80%"
33603,180565,305859,"same","6,",True,"3",283512,"55"
33805,181595,306858,"same","24,",True,"3",284897,"$100"
33805,181596,306858,"same","20,",True,"2",284898,"$50"
33828,181692,306980,"same","10,",True,"3",285016,"$100,000"
33828,181694,306980,"dif","8,12,",True,"2",285018,"$100,000"
33828,181694,306980,"same","10,",True,"2",285018,"$100,000"
33828,181691,306980,"same","8,",True,"3",285015,"$1m"
33828,181693,306980,"same","8,",True,"2",285017,"$1m"
33831,181709,307013,"same","8,",True,"2",285059,"$1,000,000"
33831,181717,307013,"same","32,",True,"3",285063,"$909,000"
33831,181718,307013,"same","34,",True,"2",285064,"$91,000"
33832,181722,307024,"same","16,",True,"2",285088,"$100,000"
33995,182344,312288,"same","18,",True,"2",286963,"21 percent"
33995,182345,312288,"same","17,",True,"3",286967,"6,446"
33998,182357,312399,"same","25,",True,"3",287013,"12,360"
33998,182356,312399,"same","22,",True,"3",287011,"240"
33999,182359,312443,"same","22,",True,"3",287016,"341"
33999,182360,312443,"same","25,",True,"3",287017,"9,328"
34000,182362,312487,"same","16,",True,"3",287027,"1,177"
34000,182361,312487,"same","18,",True,"2",287021,"21 percent"
34000,182363,312487,"same","17,",True,"3",287033,"6,446"
34006,182383,312699,"same","8,",True,"3",287064,"539"
34006,182384,312699,"same","9,",True,"3",287076,"9,526"
34012,182399,312910,"same","25,",True,"3",287112,"45 percent"
34012,182400,312910,"same","24,",False,"2",287120,"55,600"
34015,182405,312984,"same","9,",True,"3",287136,"$14"
34015,182406,312984,"same","12,",True,"3",287138,"$863"
34016,182408,313020,"same","25,",True,"3",287142,"12,360"
34016,182409,313020,"same","26,",True,"3",287145,"12,600"
34018,182415,313076,"same","3,",True,"3",287157,"344"
34018,182414,313076,"same","6,",True,"3",287156,"473"
34019,182416,313098,"same","9,",True,"3",287159,"$83"
34019,182417,313098,"same","12,",True,"3",287160,"$916"
34023,182429,313213,"same","25,",True,"2",287179,"45 percent"
34023,182430,313213,"same","24,",True,"2",287187,"55,523"
34025,182436,313285,"same","24,",True,"2",287202,"55,682"
34033,182457,313573,"same","6,",True,"2",287263,"5,060"
34033,182456,313573,"same","8,",True,"2",287260,"56 percent"
34209,183271,315804,"same","13,",True,"2",288670,"0.2"
34209,183273,315804,"same","20,",True,"2",288672,"0.24"
34209,183268,315804,"same","8,",True,"2",288667,"0.32"
34209,183270,315804,"same","15,",True,"2",288669,"0.36"
34209,183267,315804,"same","10,",True,"2",288666,"0.4"
34209,183274,315804,"same","18,",True,"2",288673,"0.48"
34241,183459,316144,"rat","44,114,",False,"2",288942,"19 percent"
34241,183461,316144,"sum","42,43,",True,"2",288944,"7,921"
34241,183462,316144,"sum","112,113,",True,"2",288945,"9,410"
34307,183758,316632,"sum","4,10,",True,"2",289317,"74.5 percent"
34307,183760,316632,"same","21,",True,"2",289321,"815"
34307,183760,316632,"sum","3,9,15,",True,"2",289321,"815"
34307,183759,316632,"sum","7,13,",False,"3",289319,"87.6 percent"
34307,183761,316632,"same","24,",True,"2",289323,"908"
34307,183761,316632,"sum","6,12,18,",True,"2",289323,"908"
34309,183770,316647,"same","15,",False,"2",289340,"$11.1 million"
34309,183770,316647,"sum","3,9,",False,"2",289340,"$11.1 million"
34309,183771,316647,"sum","6,12,",False,"2",289342,"$7.2 million"
34309,183773,316647,"same","7,",True,"2",289338,"96.8 percent"
34309,183772,316647,"same","4,",True,"2",289336,"97.6 percent"
34313,183784,316659,"same","4,",True,"2",289362,"63.6 percent"
34313,183785,316659,"same","6,",True,"2",289363,"63.7 percent"
34314,183788,316668,"same","1,",True,"2",289366,"19.0"
34315,183789,316674,"same","5,",True,"2",289367,"$18,722"
34315,183790,316674,"same","6,",True,"3",289368,"$97,882"
34316,183794,316681,"same","11,",True,"3",289371,"2.5"
34316,183792,316681,"same","8,",True,"3",289370,"6.5"
34357,184012,316753,"same","15,",True,"2",289593,"$2,500"
34357,184008,316753,"sum","15,16,",True,"2",289592,"$5,000"
34381,184109,316828,"same","28,",True,"2",289683,"$0.6 million"
34381,184110,316832,"same","25,",True,"3",289686,"$1.6 million"
